,tweet_id,created_at,text,likes,retweeted,location,language,airline
0,1337156409289564168,2020-12-10 22:05:05,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,United Kingdom,en,#UnitedAirlines
1,1337145735167369216,2020-12-10 21:22:40,So glad to be an Elite Lifetime Titanium and Ambassador at @MarriottBonvoy Thank you for silver status not the best… https://t.co/ux71N4qHB3,0,False,"Beverly Hills, CA",en,#UnitedAirlines
2,1337142744091856898,2020-12-10 21:10:47,"United Airlines Makes Sizable Investment in Carbon Sequestration

#Airlines #AirTravel #Atmosphere #CarbonEmissions… https://t.co/Zx5iXrl9Jy",0,False,"Vancouver, British Columbia",en,#UnitedAirlines
3,1337138016964538372,2020-12-10 20:52:00,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,"Sevilla, España",en,#UnitedAirlines
4,1337135979581366281,2020-12-10 20:43:54,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,,en,#UnitedAirlines
5,1337134452858904587,2020-12-10 20:37:50,RT @GillyArmstrong: Carbon offsets aren't enough to reduce greenhouse gas emissions. #unitedairlines working towards a more #sustainable fu…,0,False,,en,#UnitedAirlines
6,1337134335816765445,2020-12-10 20:37:23,Carbon offsets aren't enough to reduce greenhouse gas emissions. #unitedairlines working towards a more… https://t.co/1U25T0Z8sv,1,False,,en,#UnitedAirlines
7,1337088117900267522,2020-12-10 17:33:43,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,Tenochtitlán,en,#UnitedAirlines
8,1337087422828478470,2020-12-10 17:30:58,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,"Seattle, WA",en,#UnitedAirlines
9,1337085055844245505,2020-12-10 17:21:33,United The Rise of Skywalker special livery departing 28R at ORD 12/10/20. #unitedairlines… https://t.co/rvAqi3Z6pt,0,False,"Illinois, USA",en,#UnitedAirlines
10,1337082739611246598,2020-12-10 17:12:21,"RT @diecastryan: Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK, it’s p…",0,False,"Kuala Lumpur City, Kuala Lumpur Federal Territory",en,#UnitedAirlines
11,1337082681788608512,2020-12-10 17:12:07,"Working with United a few weeks ago and we couldn’t bring flags to the airport... so we just got the paint out. JK,… https://t.co/IgsyA0jsLR",64,False,,en,#UnitedAirlines
12,1337076990331990016,2020-12-10 16:49:30,RT @FoodDepository: Thank you to @Chase &amp; @United for their generous gift to help #EndHungerNow on behalf of the new United GatewaySM Card.…,0,False,"Chicago, IL",en,#UnitedAirlines
