,Unnamed: 0,tweet_id,created_at,text,likes,retweeted,location,language,airline,Tweet_nonstop,sentiment_confidence,polarity,sentiment
1084,2682,1321664046798721025,2020-10-29 04:03:58, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1085,2683,1321660473381687297,2020-10-29 03:49:46, dear guest kindly check the flights schedule on  and choose flights info then f… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'f', '']",0.9,0.6,Positive
1086,2684,1321660345304449024,2020-10-29 03:49:16, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1087,2706,1321503327633420295,2020-10-28 17:25:20,abith dear guest for more information about travel guidelines and requirements due to covid kindly vis… ,1,False,Saudi Arabia,en,Saudi_airlines,"['abith', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'vi', '']",0.6375,0.2375,Positive
1088,2707,1321499702991458310,2020-10-28 17:10:56, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1089,2717,1321480672708567040,2020-10-28 15:55:18,naseem dear guest kindly provide us the eticket number via dm to assist you thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['naseem', 'dear', 'guest', 'kindly', 'provide', 'u', 'eticket', 'number', 'via', 'dm', 'assist', 'thank']",0.9,0.6,Positive
1090,2718,1321478290859872261,2020-10-28 15:45:51, dear guest kindly check the flights schedule on  and choose flights info… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1091,2719,1321478213411971080,2020-10-28 15:45:32, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1092,2727,1321455559351173122,2020-10-28 14:15:31, dear guest the resumption of all international flights has been announced on st january   sau… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'resumption', 'international', 'flight', 'ha', 'announced', 'st', 'january', 'sau', '']",0.0,0.0,Neutral
1093,2728,1321455464849301504,2020-10-28 14:15:08, dear guest kindly check the flights schedule on  and choose flights info t… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1094,2730,1321451293005762560,2020-10-28 13:58:34,rain dear guest kindly check the flights schedule on  and choose flights info the… ,0,False,Saudi Arabia,en,Saudi_airlines,"['rain', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1095,2731,1321450380308480001,2020-10-28 13:54:56, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1096,2732,1321448785894100996,2020-10-28 13:48:36, dear guest kindly check the flights schedule on  and choose flights info… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1097,2733,1321448739354148864,2020-10-28 13:48:25, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1098,2734,1321447253555425280,2020-10-28 13:42:31, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1099,2735,1321447129722834944,2020-10-28 13:42:01, dear guest we hope that you will follow up through the official website and if trips are added you can book thank you,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'hope', 'follow', 'official', 'website', 'trip', 'added', 'book', 'thank']",0.0,0.0,Neutral
1100,2736,1321442812127252481,2020-10-28 13:24:52, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1101,2737,1321442799296851968,2020-10-28 13:24:49,khan dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['khan', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1102,2738,1321440707488473089,2020-10-28 13:16:30, dear guest kindly check the flights schedule on  and choose flights info… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1103,2739,1321440030213218308,2020-10-28 13:13:49, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1104,2740,1321440014216187907,2020-10-28 13:13:45, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1105,2741,1321440002530750466,2020-10-28 13:13:42, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1106,2742,1321439940945809409,2020-10-28 13:13:27, dear guest kindly check the flights schedule on  and choose flights info th… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'th', '']",0.9,0.6,Positive
1107,2743,1321439921329082371,2020-10-28 13:13:23, dear guest kindly check the flights schedule on  and choose flights info th… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'th', '']",0.9,0.6,Positive
1108,2744,1321439905994674177,2020-10-28 13:13:19, dear guest kindly check the flights schedule on  and choose flights info… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1109,2745,1321439883932688388,2020-10-28 13:13:14, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1110,2746,1321439869567160321,2020-10-28 13:13:10, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1111,2747,1321439808074506240,2020-10-28 13:12:56, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1112,2748,1321439794002644992,2020-10-28 13:12:52, dear guest kindly check the flights schedule on  and choose flights info… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1113,2749,1321438900586467331,2020-10-28 13:09:19, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1114,2750,1321438840045867009,2020-10-28 13:09:05, dear guest kindly check the flights schedule on  and choose flights info th… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'th', '']",0.9,0.6,Positive
1115,2751,1321438810673238016,2020-10-28 13:08:58, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1116,2752,1321438734299107333,2020-10-28 13:08:40, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1117,2756,1321404940691116032,2020-10-28 10:54:23, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1118,2757,1321404883698884610,2020-10-28 10:54:09, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1119,2758,1321403447221063681,2020-10-28 10:48:26, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1120,2759,1321399701053313025,2020-10-28 10:33:33, dear guest kindly contact the related authority to assist you in this matter thank you,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'contact', 'related', 'authority', 'assist', 'matter', 'thank']",0.65,0.3,Positive
1121,2760,1321396420910452737,2020-10-28 10:20:31, dear guest for more information about travel guidelines and requirements due to covid kindly vi… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'vi', '']",0.6375,0.2375,Positive
1122,2764,1321393237505036288,2020-10-28 10:07:52, dear guest for more information about travel guidelines and requirements due to covid kindly v… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'v', '']",0.6375,0.2375,Positive
1123,2765,1321392976292204546,2020-10-28 10:06:50, dear guest for more information about travel guidelines and requirements due to covid kindly visit thi… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'visit', 'thi', '']",0.6375,0.2375,Positive
1124,2768,1321371958127349767,2020-10-28 08:43:19, dear guest there are no scheduled flights to and from india at this time thank you,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'scheduled', 'flight', 'india', 'time', 'thank']",0.0,0.0,Neutral
1125,2771,1321308681896628225,2020-10-28 04:31:53, dear guest unified call centers around the world by visiting  thank you for your contact,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'unified', 'call', 'center', 'around', 'world', 'visiting', 'thank', 'contact']",0.1,-0.1,Negative
1126,2772,1321302236924960774,2020-10-28 04:06:16, dear guest unified call centers around the world by visiting  thank you for your contact,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'unified', 'call', 'center', 'around', 'world', 'visiting', 'thank', 'contact']",0.1,-0.1,Negative
1127,2773,1321296026930655234,2020-10-28 03:41:35, dear guest unified call centers around the world by visiting  thank you for your contact,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'unified', 'call', 'center', 'around', 'world', 'visiting', 'thank', 'contact']",0.1,-0.1,Negative
1128,2775,1321246074137419778,2020-10-28 00:23:06,mohammed dear guest international flights will resume on  january  and that will be confirmed by autho… ,3,False,Saudi Arabia,en,Saudi_airlines,"['mohammed', 'dear', 'guest', 'international', 'flight', 'resume', 'january', 'confirmed', 'autho', '']",0.5,0.2,Positive
1129,2778,1321181005777174530,2020-10-27 20:04:32, dear guest kindly follow up the flights schedule on  and choose flights i… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', '']",0.9,0.6,Positive
1130,2780,1321175418674839558,2020-10-27 19:42:20, dear guest kindly follow up the flights schedule on  and choose flights i… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', '']",0.9,0.6,Positive
1131,2781,1321170439566143490,2020-10-27 19:22:33, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1132,2783,1321167927375257601,2020-10-27 19:12:34, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1133,2784,1321167531567185921,2020-10-27 19:11:00, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1134,2787,1321147454717382659,2020-10-27 17:51:13, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sched… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sched', '']",0.9,0.6,Positive
1135,2788,1321143412553338882,2020-10-27 17:35:09, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1136,2789,1321142663442255872,2020-10-27 17:32:11, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1137,2790,1321142263930605574,2020-10-27 17:30:36, dear guest we hope that you contact the general directorate of saudi passports through out their… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'hope', 'contact', 'general', 'directorate', 'saudi', 'passport', '']",0.5,0.05000000000000002,Positive
1138,2791,1321140943383310336,2020-10-27 17:25:21, dear guest kindly follow the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1139,2792,1321139893783941122,2020-10-27 17:21:10, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights s… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1140,2793,1321139864331575298,2020-10-27 17:21:03, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1141,2794,1321139781385019392,2020-10-27 17:20:44, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights s… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1142,2796,1321139712837349376,2020-10-27 17:20:27, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1143,2797,1321139611335303168,2020-10-27 17:20:03, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1144,2798,1321139487225819138,2020-10-27 17:19:33, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
1145,2799,1321139105506447361,2020-10-27 17:18:02, dear guest for more information about travel guidelines and requirements due to covid kindly vis… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'vi', '']",0.6375,0.2375,Positive
1146,2801,1321137750616219654,2020-10-27 17:12:39, dear guest kindly follow the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1147,2804,1321135680135843841,2020-10-27 17:04:26, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1148,2805,1321135666831499264,2020-10-27 17:04:23, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1149,2806,1321135656568000512,2020-10-27 17:04:20, dear guest kindly check the flights schedule on  and choose flights info t… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1150,2808,1321132792101670914,2020-10-27 16:52:57, dear guest kindly check the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1151,2809,1321132656696926212,2020-10-27 16:52:25, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1152,2810,1321132575868465154,2020-10-27 16:52:06,zuel dear guest kindly check the flights schedule on  and choose flights info the… ,0,False,Saudi Arabia,en,Saudi_airlines,"['zuel', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1153,2811,1321132525213896704,2020-10-27 16:51:54, dear guest kindly check the flights schedule on  and choose flights info th… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'th', '']",0.9,0.6,Positive
1154,2812,1321132442686836740,2020-10-27 16:51:34, dear guest kindly check the flights schedule on  and choose flights info th… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', 'th', '']",0.9,0.6,Positive
1155,2813,1321132377880567811,2020-10-27 16:51:18, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1156,2814,1321130658647986177,2020-10-27 16:44:29, dear guest for more information about travel guidelines and requirements due to covid kindly vis… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'information', 'travel', 'guideline', 'requirement', 'due', 'covid', 'kindly', 'vi', '']",0.6375,0.2375,Positive
1157,2815,1321128550456578048,2020-10-27 16:36:06, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1158,2817,1321125064213934080,2020-10-27 16:22:15, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1159,2818,1321125032236638217,2020-10-27 16:22:07, dear guest kindly check the flights schedule on  and choose flights info… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1160,2819,1321125013236387842,2020-10-27 16:22:03, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1161,2820,1321124996694134786,2020-10-27 16:21:59, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1162,2821,1321124975919747073,2020-10-27 16:21:54, dear guest kindly check the flights schedule on  and choose flights info t… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1163,2822,1321124957548650499,2020-10-27 16:21:49, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1164,2823,1321124939643105282,2020-10-27 16:21:45, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1165,2824,1321124337232076801,2020-10-27 16:19:21, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1166,2825,1321124161994039296,2020-10-27 16:18:40, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1167,2826,1321123879214088195,2020-10-27 16:17:32, dear guest kindly follow the flights schedule on  and choose flights info t… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1168,2827,1321111406847152129,2020-10-27 15:27:59, dear guest kindly follow the flights schedule on  and choose flights info then… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1169,2828,1321106339494567939,2020-10-27 15:07:50, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1170,2829,1321106066587963392,2020-10-27 15:06:45, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1171,2830,1321105906487230465,2020-10-27 15:06:07, dear guest kindly follow up the flight schedules on   for more informatio… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'informatio', '']",0.9,0.6,Positive
1172,2831,1321105278394372096,2020-10-27 15:03:37, dear guest kindly check the flights schedule on  and choose flights info… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1173,2832,1321105226707906561,2020-10-27 15:03:25, dear guest kindly check the flights schedule on  and choose flights info the… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1174,2833,1321102401215123456,2020-10-27 14:52:12, hello dear guest kindly follow the flights schedules on   for more inform… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'inform', '']",0.9,0.6,Positive
1175,2834,1321100666929139712,2020-10-27 14:45:18, dear guest kindly check “travel guidelines and requirements due to covid” by visit   thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'travel', 'guideline', 'requirement', 'due', 'covid', 'visit', 'thank']",0.6375,0.2375,Positive
1176,2835,1321100493272326144,2020-10-27 14:44:37, dear guest for reservations prices and flight schedule we hope you visit our website  thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'reservation', 'price', 'flight', 'schedule', 'hope', 'visit', 'website', 'thank']",0.0,0.0,Neutral
1177,2836,1321099778399391751,2020-10-27 14:41:46, dear guest saudia will resume flights fromto mumbai kochi multan and delhi starting from novem… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'saudia', 'resume', 'flight', 'fromto', 'mumbai', 'kochi', 'multan', 'delhi', 'starting', 'novem', '']",0.1,0.0,Neutral
1178,2841,1321097731423830017,2020-10-27 14:33:38, dear guest kindly check the flights schedule on  and choose flights info t… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1179,2843,1321096814930571266,2020-10-27 14:30:00, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
1180,2844,1321096778851254272,2020-10-27 14:29:51, dear guest kindly check the flights schedule on  and choose flights info… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'kindly', 'check', 'flight', 'schedule', 'choose', 'flight', 'info', '']",0.9,0.6,Positive
